_id,company_name,Company Status,year,Current assets,Cost of goods sold,Depreciation and amortization,EBDITDA,Inventory,Net Income,Total Receivable,Market Value,Net Sales,Total Assets,Total Long-term Debt,EBIT,Gross Profit,Total Current Liabilitie,Retained Earnings,Total Revenue,Total Liabilities,Total Operating Expenses
68a9cd4637bac44f68cb4fbc,C_3798,alive,2017,2936.8,3181.4,174.1,1550.8,580.6,1044.5,1143.6,25163.33,6656.0,10500.6,4056.2,1376.7,3474.6,1602.3,1342.7,6656.0,6692.4,5105.2
68a9cd4637bac44f68cb137e,C_1874,alive,1999,52.454,136.678,1.28,14.685,18.806,10.845,26.756,79.6533,187.875,53.484,12.5,13.405,51.197,23.124,-106.156,187.875,35.624,173.19
68a9cd4637bac44f68cb5764,C_4070,failed,2005,12.451,20.351,0.285,9.211,0.0,6.752,8.703,87.371,43.062,13.031,0.0,8.926,22.711,4.34,4.325,43.062,4.614,33.851
68a9cd4737bac44f68cbe2a3,C_8314,alive,2012,85.114,66.142,3.137,-54.94,0.0,-59.123,0.044,431.8556,11.202,125.541,6.165,-58.077,-54.94,17.685,-261.384,11.202,29.767,66.142
68a9cd4637bac44f68cb1397,C_1875,alive,2011,131.102,432.539,22.4,5.275,22.34,-20.786,32.533,258.3903,515.814,265.121,23.79,-17.125,83.275,59.221,33.815,515.814,135.101,510.539
68a9cd4737bac44f68cbecd7,C_8801,alive,2015,121.768,238.493,10.539,-10.597,40.8,-22.082,46.099,160.8317,357.249,165.528,0.0,-21.136,118.756,72.848,-183.283,357.249,124.079,367.846
68a9cd4637bac44f68cb6dc6,C_4756,alive,2018,26.323,49.798,2.712,-5.502,3.49,-12.327,14.122,16.6095,64.689,59.637,10.48,-8.214,14.891,14.222,7.941,64.689,28.639,70.191
68a9cd4637bac44f68cb2595,C_2359,alive,1999,26.03,11.15,1.571,5.469,3.578,10.46,6.699,390.5213,31.65,56.888,0.604,3.898,20.5,9.449,-27.223,31.65,17.495,26.181
68a9cd4637bac44f68cb321e,C_2872,alive,2011,550.9,1966.2,95.3,202.4,210.0,37.6,220.7,591.113,2334.6,1508.9,602.1,107.1,368.4,284.5,119.4,2334.6,940.7,2132.2
68a9cd4637bac44f68cb9ac8,C_6059,alive,2015,21.744,6.449,0.58,5.433,4.158,3.296,7.727,64.856,25.576,50.429,0.001,4.853,19.127,18.088,-64.015,25.576,18.267,20.143
68a9cd4637bac44f68cb63cf,C_4431,failed,2005,2.481,18.382,0.842,-17.364,0.0,-17.562,0.335,63.5916,1.018,3.43,0.0,-18.206,-17.364,3.593,-284.747,1.018,3.596,18.382
68a9cd4637bac44f68cadcf5,C_671,alive,2012,2440.2,1884.6,108.2,597.7,278.6,94.1,490.4,5080.235,3155.5,5090.2,35.8,489.5,1270.9,646.3,-212.1,3155.5,4771.9,2557.8
68a9cd4637bac44f68cb5042,C_3835,alive,2018,2.832,2.104,0.065,-1.996,0.15,-2.08,0.0,7.0902,0.108,6.808,0.0,-2.061,-1.996,0.3,-5.676,0.108,0.3,2.104
68a9cd4637bac44f68cba1e6,C_6265,alive,2008,0.121,0.001,0.002,-1.159,0.0,-1.899,0.03,3.8039,0.013,0.127,0.0,-1.161,0.012,12.446,-25.696,0.013,12.446,1.172
68a9cd4637bac44f68cb170b,C_1965,alive,2017,22.547,18.526,0.696,-3.045,6.526,-5.062,4.857,85.4828,38.883,30.988,2.595,-3.741,20.357,5.973,-28.496,38.883,8.956,41.928
68a9cd4737bac44f68cbee6e,C_8885,alive,2015,0.055,0.0,0.0,-0.016,0.0,-0.016,0.0,0.2795,0.04,0.055,0.0,-0.016,0.04,0.381,-1.275,0.04,0.381,0.056
68a9cd4637bac44f68cad2e2,C_456,alive,2003,4.642,4.6,0.076,0.576,1.631,0.286,0.756,6.2514,6.362,6.352,0.528,0.5,1.762,0.614,2.023,6.362,1.985,5.786
68a9cd4637bac44f68cb5380,C_3952,alive,2004,140.942,221.577,30.184,33.74,56.947,0.54,53.895,186.0881,344.33,354.283,11.882,3.556,122.753,53.988,106.011,344.33,91.147,310.59
68a9cd4637bac44f68cba605,C_6380,alive,2007,206.873,46.696,4.658,56.886,12.265,43.291,18.755,864.1514,160.482,353.715,1.55,52.228,113.786,26.461,119.996,160.482,40.632,103.596
68a9cd4637bac44f68cadabc,C_619,alive,2008,56.071,40.392,2.168,-3.749,26.051,-11.036,13.854,27.0348,52.74,77.92,0.684,-5.917,12.348,8.04,5.977,52.74,18.754,56.489
68a9cd4637bac44f68cae6ca,C_887,alive,2003,41.039,294.42,16.461,-18.243,24.005,-37.517,15.781,1.0069,306.671,282.194,32.224,-34.704,12.251,131.249,-63.284,306.671,290.132,324.914
68a9cd4637bac44f68cad165,C_418,alive,2007,758.181,1005.801,62.699,241.883,241.728,104.328,392.918,2238.5686,1592.124,1985.56,510.981,179.184,586.323,398.615,900.74,1592.124,1070.775,1350.241
68a9cd4637bac44f68caddd6,C_696,alive,2001,14.646,43.667,0.907,1.903,4.508,0.302,9.733,8.2688,49.399,19.675,11.295,0.996,5.732,9.203,-6.671,49.399,20.955,47.496
68a9cd4637bac44f68cb9950,C_6014,alive,2000,0.391,0.081,0.075,-6.176,0.0,-6.415,0.221,38.966,0.261,1.279,0.081,-6.251,0.18,2.571,-7.061,0.261,2.652,6.437
68a9cd4637bac44f68cb8b32,C_5586,alive,2002,1.21,3.879,0.064,0.565,0.209,0.485,0.928,5.1802,4.444,1.586,0.01,0.501,0.565,0.751,-3.89,4.444,0.818,3.879
68a9cd4737bac44f68cbce91,C_7575,alive,2014,216.28,962.906,33.053,113.888,8.25,45.37,166.525,855.243,1191.521,529.014,227.685,80.835,228.615,114.033,118.809,1191.521,391.853,1077.633
68a9cd4637bac44f68cb2848,C_2431,alive,2016,132.1,109.226,0.634,-109.197,0.0,-111.636,0.323,359.7286,0.029,135.732,38.974,-109.831,-109.197,20.412,-380.378,0.029,64.14,109.226
68a9cd4637bac44f68cbaba6,C_6545,alive,2008,187.8,731.4,23.9,33.2,46.1,-2.2,118.3,46.428,869.4,351.6,182.1,9.3,138.0,93.9,-279.0,869.4,315.0,836.2
68a9cd4637bac44f68cba0a0,C_6226,alive,2007,1031.77,212.555,46.023,61.872,11.772,19.879,117.467,2439.0144,527.115,1610.565,650.0,15.849,314.56,207.654,-9314.895,527.115,879.435,465.243
68a9cd4637bac44f68cb2740,C_2401,alive,2013,0.149,0.273,0.003,-0.383,0.0,-0.481,0.144,0.3494,0.512,1.54,0.0,-0.386,0.239,3.932,-43.293,0.512,4.151,0.895
68a9cd4637bac44f68cb3779,C_3071,alive,2010,11.459,17.343,1.375,2.03,3.069,0.515,3.82,15.6014,23.359,20.329,0.0,0.655,6.016,2.556,9.833,23.359,2.904,21.329
68a9cd4637bac44f68caf420,C_1163,alive,2010,13059.0,6621.0,3428.0,10791.0,1041.0,4530.0,5032.0,79735.0914,19045.0,52432.0,5111.0,7363.0,12424.0,7825.0,29344.0,19045.0,19948.0,8254.0
68a9cd4637bac44f68cae600,C_872,alive,1999,733.5,1139.0,92.3,674.7,40.5,323.3,287.9,8251.5848,1813.7,3088.9,750.0,582.4,674.7,416.7,1275.9,1813.7,1748.5,1139.0
68a9cd4637bac44f68cb296c,C_2469,alive,1999,210.254,46.77,10.101,13.928,12.76,2.387,17.343,1422.3688,100.164,672.583,168.739,3.827,53.394,33.721,42.267,100.164,235.842,86.236
68a9cd4637bac44f68cafd17,C_1359,alive,2008,10.331,11.664,0.129,-0.444,1.63,-0.687,2.963,4.9651,16.7,10.618,0.0,-0.573,5.036,3.356,1.633,16.7,3.613,17.144
68a9cd4637bac44f68cb5b24,C_4175,alive,2002,435.898,905.001,58.5,254.567,175.289,120.759,189.982,1494.5809,1631.325,871.925,100.0,196.067,726.324,147.941,557.304,1631.325,304.249,1376.758
68a9cd4637bac44f68cb8ae8,C_5577,alive,2007,398.737,540.593,20.97,62.472,0.0,-8.255,175.162,967.2145,738.646,564.464,0.417,41.502,198.053,131.592,234.191,738.646,155.064,676.174
68a9cd4637bac44f68cb754d,C_4957,alive,2003,0.357,0.22,0.009,-0.866,0.054,-1.107,0.059,6.2817,0.428,0.393,0.088,-0.875,0.208,3.783,-11.667,0.428,3.871,1.294
68a9cd4637bac44f68cb011a,C_1454,alive,2002,14.331,22.873,0.488,2.205,1.959,1.658,4.927,17.1636,33.536,21.906,0.0,1.717,10.663,3.273,17.189,33.536,4.512,31.331
68a9cd4637bac44f68cba541,C_6359,alive,2001,148.9,500.1,33.0,119.3,16.3,33.3,56.7,1336.9891,619.4,554.3,150.0,86.3,119.3,66.2,37.8,619.4,254.1,500.1
68a9cd4737bac44f68cbd0db,C_7648,alive,2016,0.63,1.443,0.16,-8.126,0.079,-10.711,0.299,5.9412,2.268,0.726,0.0,-8.286,0.825,13.259,-51.195,2.268,13.259,10.394
68a9cd4637bac44f68cb7a30,C_5089,alive,2015,71.111,118.554,1.667,20.682,0.904,11.374,9.464,225.4746,172.939,129.13,0.0,19.015,54.385,78.261,3.272,172.939,99.765,152.257
68a9cd4637bac44f68cb43eb,C_3465,alive,2000,6.481,0.119,0.268,-1.881,0.54,-4.699,1.382,8.8398,0.834,10.248,0.0,-2.149,0.715,3.626,-7.172,0.834,3.626,2.715
68a9cd4637bac44f68cade26,C_705,alive,2009,0.75,9.045,0.008,0.064,0.158,0.018,0.449,18.6098,9.767,0.798,0.0,0.056,0.722,0.734,-0.019,9.767,0.734,9.703
68a9cd4637bac44f68cbbd5a,C_7060,alive,2007,0.097,0.352,0.02,-0.281,0.0,-0.33,0.024,6.5962,0.071,1.033,0.0,-0.301,-0.281,0.463,-2.436,0.071,0.463,0.352
68a9cd4637bac44f68cb858a,C_5421,alive,2012,579.653,748.944,64.279,141.448,0.0,-258.72,335.905,624.545,890.392,1684.865,145.975,77.169,141.448,584.98,-477.227,890.392,804.826,748.944
68a9cd4637bac44f68cb8736,C_5465,alive,1999,30.424,35.718,0.507,6.143,18.896,3.319,6.205,23.0594,51.855,36.327,12.842,5.636,16.137,2.436,-7.999,51.855,15.483,45.712
68a9cd4637bac44f68cbb8ca,C_6931,alive,2012,1787.048,306.618,65.349,346.32,158.718,151.254,214.975,6889.9914,1148.516,2566.085,808.564,280.971,841.898,304.571,84.67,1148.516,1247.504,802.196
68a9cd4637bac44f68cbbd55,C_7060,alive,2002,0.262,0.0,0.002,-0.061,0.0,-0.072,0.003,6.392,0.007,0.899,0.0,-0.063,0.007,0.255,-0.37,0.007,0.255,0.068
68a9cd4637bac44f68cb549c,C_3985,alive,2003,1178.9,1592.6,508.2,785.2,152.0,19.2,480.3,7681.4473,2434.3,11662.6,3612.3,277.0,841.7,511.1,-3454.4,2434.3,4470.0,1649.1
68a9cd4637bac44f68cb06ed,C_1595,alive,2006,20.972,31.511,9.543,10.072,6.467,-1.647,7.683,9.9224,53.911,88.472,51.537,0.529,22.4,12.503,15.34,53.911,68.298,43.839
68a9cd4637bac44f68cb113a,C_1816,failed,1999,0.68,11.011,7.386,-9.436,0.0,-30.401,0.661,22.5418,1.575,11.542,5.424,-16.822,-9.436,4.687,-32.178,1.575,10.241,11.011
68a9cd4637bac44f68cb22ca,C_2284,alive,2013,1972.273,412.351,19.435,242.01,192.14,130.006,989.111,3677.8224,853.678,2893.546,515.148,222.575,441.327,1142.489,751.15,853.678,1753.881,611.668
68a9cd4637bac44f68cb51df,C_3899,alive,2013,7.978,10.922,1.27,-9.212,0.076,-12.173,0.006,25.0153,1.71,14.84,0.0,-10.482,-9.212,1.34,-274.117,1.71,7.534,10.922
68a9cd4637bac44f68cb8289,C_5332,alive,1999,678.016,250.574,75.911,-18.032,0.0,-217.836,152.97,2525.3621,333.101,2704.097,1767.548,-93.943,82.527,399.158,-524.276,333.101,2166.706,351.133
68a9cd4637bac44f68cb4e1d,C_3731,alive,2005,231.8,971.5,13.865,75.21,0.0,21.222,161.164,468.052,1088.77,611.102,152.584,61.345,117.27,135.885,142.181,1088.77,309.104,1013.56
68a9cd4637bac44f68cba76b,C_6418,alive,2008,2.535,5.104,0.21,-3.664,0.0,-4.699,0.886,0.8084,6.874,3.33,2.534,-3.874,1.77,3.044,-100.986,6.874,5.75,10.538
68a9cd4637bac44f68cb17dc,C_1988,alive,2010,46.059,54.153,3.432,3.229,0.0,-0.767,16.713,302.6616,97.088,76.175,0.0,-0.203,42.935,17.599,2.004,97.088,19.802,93.859
68a9cd4637bac44f68cadd90,C_684,alive,2001,1406.029,1119.477,64.882,97.536,0.0,-24.428,1028.218,842.772,1217.013,1899.806,128.025,32.654,97.536,1497.547,136.175,1217.013,1727.713,1119.477
68a9cd4637bac44f68cb593e,C_4123,alive,2017,17317.0,110563.0,1370.0,5430.0,9834.0,2679.0,1432.0,68527.355,129025.0,36347.0,6946.0,4060.0,18462.0,17495.0,4974.0,129025.0,25268.0,123595.0
68a9cd4637bac44f68cb09bd,C_1646,alive,2007,18.422,25.954,0.047,1.428,5.357,-5.569,6.144,16.0476,33.871,30.469,0.091,1.381,7.917,10.954,5.946,33.871,11.045,32.443
68a9cd4637bac44f68cad7be,C_549,alive,2003,26.528,16.179,0.496,1.642,11.836,0.965,3.483,18.717,19.773,29.795,0.0,1.146,3.594,1.842,25.458,19.773,1.842,18.131
68a9cd4637bac44f68cb0909,C_1634,alive,2001,950.098,3276.933,29.21,198.868,581.705,56.978,311.047,1130.7746,3925.936,1339.587,218.735,169.658,649.003,537.332,294.211,3925.936,800.906,3727.068
68a9cd4737bac44f68cbeed4,C_8909,alive,2014,1.986,6.101,0.688,-5.615,0.568,-6.488,0.786,20.8922,5.894,14.252,0.9,-6.303,-0.207,2.16,-22.098,5.894,3.06,11.509
68a9cd4637bac44f68cb34c2,C_2977,alive,2018,8.478,12.459,0.038,-10.806,0.0,-10.811,0.018,20.3686,1.653,14.281,0.0,-10.844,-10.806,3.864,-93.016,1.653,5.345,12.459
68a9cd4637bac44f68cb37dc,C_3084,alive,2017,101.65,84.008,3.564,-83.823,0.0,-91.779,0.32,279.9269,0.185,135.528,35.077,-87.387,-83.823,12.156,-322.558,0.185,50.88,84.008
68a9cd4637bac44f68cb78dd,C_5053,alive,2009,211.84,611.273,28.573,-19.991,177.203,-63.319,13.144,26.5044,869.459,380.432,168.165,-48.564,258.186,110.743,-97.482,869.459,306.389,889.45
68a9cd4637bac44f68cb1ca5,C_2120,alive,2012,2.824,0.461,0.131,-3.687,0.0,-12.013,0.212,44.1796,0.503,11.147,0.0,-3.818,0.042,4.71,-12.777,0.503,4.769,4.19
68a9cd4637bac44f68cb5a30,C_4150,alive,2004,175.39,217.641,38.785,56.405,45.459,-5.257,90.097,510.0003,399.194,557.151,242.588,17.62,181.553,117.267,-27.49,399.194,372.721,342.789
68a9cd4637bac44f68cb8550,C_5415,alive,2001,37.854,6.157,17.34,-44.757,8.118,-65.667,2.77,96.3824,8.253,77.883,0.064,-62.097,2.096,11.657,-111.309,8.253,11.721,53.01
68a9cd4737bac44f68cbe52d,C_8410,alive,2016,892.945,475.595,68.134,20.703,78.709,-41.056,89.006,4592.7237,559.625,2073.22,509.134,-47.431,84.03,109.96,147.297,559.625,799.93,538.922
68a9cd4637bac44f68cb4112,C_3379,alive,2016,31.116,26.222,1.248,1.791,21.525,0.294,4.76,17.7345,38.663,50.268,3.486,0.543,12.441,5.045,47.436,38.663,8.643,36.872
68a9cd4637bac44f68cb96c3,C_5935,alive,2005,15.485,9.348,0.417,0.971,4.329,0.141,5.796,6.5968,18.995,22.22,13.969,0.554,9.647,1.677,0.954,18.995,15.646,18.024
68a9cd4637bac44f68cbba2d,C_6973,alive,2005,15.033,3.839,0.273,-9.548,0.675,-5.174,1.428,51.9892,6.911,20.358,0.0,-9.821,3.072,8.727,-94.659,6.911,24.516,16.459
68a9cd4637bac44f68cae3e6,C_820,failed,2014,85.494,241.433,30.698,32.416,9.76,-54.699,34.526,108.7998,294.834,618.157,219.521,1.718,53.401,76.098,142.744,294.834,350.547,262.418
68a9cd4637bac44f68cad64f,C_523,alive,2000,3.624,5.075,0.345,-0.136,1.526,-0.513,1.724,1.5681,10.454,6.835,0.0,-0.481,5.379,1.613,1.861,10.454,1.613,10.59
68a9cd4637bac44f68cb9f29,C_6183,alive,2000,43.402,49.044,8.898,30.38,0.0,11.448,31.134,128.3344,147.613,219.855,52.605,21.482,98.569,45.719,23.621,147.613,107.297,117.233
68a9cd4637bac44f68cb1822,C_1994,failed,2002,265.35,336.533,14.286,79.427,6.165,34.699,53.771,958.9184,415.96,1287.246,306.0,65.141,79.427,39.802,440.082,415.96,472.028,336.533
68a9cd4637bac44f68caf9a6,C_1275,alive,2003,69.901,15.912,16.014,47.966,1.012,23.795,10.759,455.8494,67.199,177.217,0.0,31.952,51.287,13.753,129.667,67.199,46.541,19.233
68a9cd4637bac44f68cad4fe,C_495,alive,2013,541.134,1299.921,85.481,173.083,240.348,35.188,254.718,880.8307,1608.612,1154.208,444.169,87.602,308.691,199.815,302.068,1608.612,725.847,1435.529
68a9cd4637bac44f68cb9c4b,C_6102,alive,2002,54.975,19.4,11.695,26.316,0.0,38.117,28.195,208.0176,147.827,79.873,45.041,14.621,128.427,61.895,-339.84,147.827,114.382,121.511
68a9cd4637bac44f68cb6eed,C_4788,failed,2005,1281.878,667.789,183.724,516.051,47.196,260.337,357.104,8968.0926,1221.002,3606.922,977.654,332.327,553.213,268.986,688.468,1221.002,1753.595,704.951
68a9cd4637bac44f68cb5eb3,C_4277,alive,2009,489.198,157.272,40.741,145.01,19.403,54.948,73.301,2279.8321,549.07,750.737,0.0,104.269,391.798,82.435,1249.881,549.07,167.398,404.06
68a9cd4637bac44f68cb155c,C_1925,alive,1999,304.941,590.043,120.648,292.263,0.0,61.287,169.566,1061.2738,882.306,1321.691,882.138,171.615,292.263,222.55,132.549,882.306,1136.571,590.043
68a9cd4637bac44f68cbafe5,C_6664,alive,2000,4.313,1.016,0.466,-4.926,0.0,-4.94,0.478,26.6064,1.991,5.362,0.195,-5.392,0.975,1.145,-13.38,1.991,1.34,6.917
68a9cd4637bac44f68cae837,C_914,alive,2009,178.882,512.78,35.211,97.695,58.037,35.794,87.672,844.0459,918.163,536.291,113.0,62.484,405.383,96.366,187.115,918.163,261.604,820.468
68a9cd4637bac44f68cad403,C_478,failed,2005,205.997,892.765,40.015,50.339,101.835,-59.99,82.581,43.1865,975.017,534.652,393.205,10.324,82.252,151.003,-316.475,975.017,574.19,924.678
68a9cd4637bac44f68cba36f,C_6304,alive,2000,75.361,36.094,2.573,26.14,0.0,14.92,29.519,1238.4606,95.491,152.494,0.0,23.567,59.397,85.536,26.671,95.491,86.933,69.351
68a9cd4637bac44f68cae901,C_932,alive,2009,3250.0,5211.0,393.0,1255.0,1037.0,448.0,219.0,6143.46,8632.0,7173.0,2723.0,862.0,3421.0,1322.0,2022.0,8632.0,4989.0,7377.0
68a9cd4737bac44f68cbe099,C_8231,alive,2013,116.585,112.934,13.358,80.795,0.0,42.034,12.735,764.1157,329.479,271.655,0.0,67.437,216.545,54.258,41.98,329.479,64.586,248.684
68a9cd4737bac44f68cbc867,C_7372,alive,2015,2340.712,4353.032,128.192,852.33,1556.552,423.223,590.16,9054.1576,7192.633,5647.837,1528.668,724.138,2839.601,751.97,2020.914,7192.633,2533.155,6340.303
68a9cd4637bac44f68cb3aa9,C_3182,alive,1999,57.116,60.212,4.522,31.024,23.892,17.346,24.268,250.5106,130.304,157.31,2.179,26.502,70.092,15.325,115.145,130.304,22.331,99.28
68a9cd4637bac44f68cb1b84,C_2084,alive,2006,186.269,207.913,4.656,22.582,45.064,11.244,33.069,354.6569,326.669,276.344,0.0,17.926,118.756,62.424,274.132,326.669,73.163,304.087
68a9cd4637bac44f68cb0ca6,C_1705,alive,2011,472.0,777.6,75.4,194.5,151.8,75.5,147.2,1278.915,1192.3,1399.1,299.3,119.1,414.7,243.2,593.0,1192.3,744.2,997.8
68a9cd4637bac44f68cb5dcf,C_4260,alive,2000,57.416,115.855,5.697,10.373,35.765,-1.025,17.536,20.7799,140.92,130.123,43.979,4.676,25.065,27.287,12.845,140.92,81.475,130.547
68a9cd4637bac44f68cb824e,C_5325,alive,2015,39.486,25.23,0.161,-13.991,0.0,-13.774,0.0,136.5798,11.239,40.004,0.0,-14.152,-13.991,10.825,-482.114,11.239,10.825,25.23
68a9cd4637bac44f68cb72f2,C_4896,alive,2002,105.643,34.101,5.215,-5.51,3.599,-17.027,4.483,93.3055,49.423,122.46,2.919,-10.725,15.322,13.297,-51.805,49.423,16.216,54.933
68a9cd4637bac44f68cae3eb,C_821,alive,2002,148.603,234.84,41.154,235.387,4.799,-410.978,30.557,2027.6889,550.552,1155.971,309.606,194.233,315.712,136.503,-68.515,550.552,533.646,315.165
68a9cd4637bac44f68caccbc,C_323,alive,2017,256.1,573.9,55.9,225.6,0.0,140.5,85.2,3583.58,882.6,2359.4,1125.2,169.7,308.7,453.2,633.0,882.6,1719.1,657.0
68a9cd4637bac44f68cb6ccc,C_4726,alive,2015,40.794,0.217,0.712,-39.122,0.0,-55.17,0.0,24.5491,0.987,44.377,25.0,-39.834,0.77,11.068,-579.178,0.987,36.111,40.109
68a9cd4637bac44f68cb817d,C_5304,alive,2004,10.139,0.792,0.58,-7.561,0.092,-8.349,0.342,54.5643,2.746,13.178,0.0,-8.141,1.954,1.65,-85.936,2.746,4.989,10.307
68a9cd4637bac44f68cb995f,C_6016,failed,2006,136.571,110.009,93.499,467.724,19.337,231.195,90.099,7246.741,592.668,1257.769,165.0,374.225,482.659,177.999,624.784,592.668,628.764,124.944
68a9cd4637bac44f68cb72d6,C_4893,alive,2010,520.694,327.597,12.649,405.973,44.549,250.418,82.054,1296.6325,879.509,693.318,0.0,393.324,551.912,126.416,254.057,879.509,185.169,473.536
68a9cd4637bac44f68caec70,C_1007,alive,2001,21.929,56.353,0.948,11.275,12.666,6.271,7.846,123.2711,82.836,49.647,8.38,10.327,26.483,6.527,22.748,82.836,15.888,71.561
68a9cd4737bac44f68cbdf67,C_8183,alive,2014,9130.0,586.0,331.0,1534.0,0.0,886.0,1569.0,35430.7047,6035.0,15216.0,1500.0,1203.0,5449.0,3996.0,4197.0,6035.0,7630.0,4501.0
68a9cd4637bac44f68cb1ec0,C_2176,alive,2011,167.102,383.259,27.174,83.558,44.176,19.7,100.63,363.2664,510.247,809.654,377.584,56.384,126.988,132.233,129.848,510.247,556.634,426.689
68a9cd4637bac44f68cb44cb,C_3487,alive,2012,182.985,24.523,0.946,350.002,0.0,211.669,7.87,984.3046,374.525,279.966,309.952,349.056,350.002,10.474,164.546,374.525,348.088,24.523
68a9cd4637bac44f68cb6369,C_4416,alive,2012,446.171,289.892,14.079,70.248,102.583,47.263,97.447,1217.5374,620.614,886.381,46.0,56.169,330.722,106.766,872.733,620.614,193.975,550.366
68a9cd4637bac44f68cbbc5a,C_7035,alive,2002,48.005,14.489,1.696,-16.039,2.93,-18.278,1.133,20.2812,13.113,53.68,0.0,-17.735,-1.376,3.894,-52.069,13.113,4.717,29.152
68a9cd4637bac44f68cb56ca,C_4056,alive,2001,15.782,52.642,10.085,24.217,0.976,4.602,3.639,75.488,104.516,121.064,64.237,14.132,51.874,20.406,14.423,104.516,89.634,80.299
68a9cd4637bac44f68cac130,C_82,alive,2011,228.531,256.03,10.153,46.899,68.544,21.309,77.211,199.7048,344.816,531.632,0.0,36.746,88.786,89.159,59.458,344.816,338.76,297.917
68a9cd4737bac44f68cbd361,C_7728,alive,2006,1189.915,1453.1,407.73,820.543,21.811,153.072,798.98,9895.9092,2897.721,5421.891,2597.883,412.813,1444.621,841.509,303.753,2897.721,3653.612,2077.178
68a9cd4637bac44f68cb7ecc,C_5231,alive,2008,404.888,1024.451,59.166,190.846,0.0,73.747,255.339,532.8636,1400.147,668.942,85.004,131.68,375.696,180.099,241.954,1400.147,308.048,1209.301
68a9cd4737bac44f68cbc6c0,C_7322,alive,2012,3.622,0.816,0.289,-8.616,0.0,-11.643,0.242,16.2308,0.541,4.934,0.018,-8.905,-0.275,3.998,-222.535,0.541,18.692,9.157
68a9cd4637bac44f68cacff8,C_393,alive,2018,47.342,143.016,2.633,-5.262,16.72,-5.856,25.743,18.3571,163.983,75.703,0.0,-7.895,20.967,20.19,61.131,163.983,26.927,169.245
68a9cd4637bac44f68cb85e4,C_5429,alive,2000,2.81,10.263,0.47,-1.063,0.683,-1.878,0.915,1.1408,14.579,3.646,0.07,-1.533,4.316,4.865,-55.177,14.579,5.061,15.642
68a9cd4737bac44f68cbd19b,C_7671,alive,2014,1.411,4.06,1.424,-4.096,0.0,-6.216,0.21,24.0975,1.229,2.197,6.007,-5.52,-2.831,2.561,-34.924,1.229,8.66,5.325
68a9cd4637bac44f68caedc1,C_1030,alive,2013,984.238,598.985,27.781,258.339,49.273,171.418,241.226,3310.9858,1268.085,1589.038,0.094,230.558,669.1,418.585,1113.138,1268.085,470.768,1009.746
68a9cd4637bac44f68cb94d2,C_5874,alive,1999,13.497,17.275,0.684,4.989,0.018,5.964,1.154,322.4539,27.22,19.967,0.0,4.305,9.945,4.231,3.243,27.22,4.231,22.231
68a9cd4637bac44f68cb26aa,C_2386,alive,2000,415.858,661.644,57.019,163.062,35.418,-112.717,211.799,2.2985,896.062,3980.906,47.944,106.043,234.418,137.985,-1105.106,896.062,3652.454,733.0
68a9cd4637bac44f68caf6fc,C_1217,alive,2001,8.302,6.566,1.404,-3.399,2.592,-4.843,2.175,7.5514,13.326,13.356,0.0,-4.803,6.76,1.258,-18.57,13.326,1.258,16.725
68a9cd4637bac44f68cb9fc4,C_6201,alive,2006,200.293,191.078,10.499,30.591,85.965,30.219,42.519,332.5978,285.908,273.641,17.772,20.092,94.83,57.885,37.721,285.908,92.532,255.317
68a9cd4637bac44f68caed83,C_1026,alive,2000,74.709,30.268,6.328,22.815,4.613,18.278,9.057,69.03,62.332,147.996,22.309,16.487,32.064,22.438,76.647,62.332,70.877,39.517
68a9cd4637bac44f68cacd1d,C_332,alive,2002,259.746,488.513,19.76,97.535,101.846,46.601,121.482,819.8351,715.563,546.119,22.648,77.775,227.05,174.255,277.688,715.563,230.122,618.028
68a9cd4637bac44f68caf5a6,C_1193,alive,2003,356.821,764.406,18.411,105.424,116.41,39.716,176.367,597.5228,1121.666,694.817,198.814,87.013,357.26,193.483,199.089,1121.666,455.84,1016.242
68a9cd4737bac44f68cbe947,C_8609,alive,2012,425.451,707.706,14.002,29.469,48.634,-5.85,101.341,44.3874,750.628,666.874,0.0,15.467,42.922,584.626,15.085,750.628,584.626,721.159
68a9cd4637bac44f68cb656a,C_4479,failed,2001,18.001,22.785,0.605,1.023,8.924,0.115,8.205,8.8896,37.215,28.81,11.601,0.418,14.43,10.249,-7.626,37.215,21.85,36.192
68a9cd4637bac44f68cbaa51,C_6502,alive,2010,15.049,33.551,0.7,3.519,5.818,2.713,8.684,13.089,54.231,16.836,0.0,2.819,20.68,9.156,-30.081,54.231,9.265,50.712
68a9cd4637bac44f68cb5452,C_3976,alive,2012,124.47,149.545,150.605,233.554,41.703,35.103,49.491,486.6,420.975,1574.584,810.403,82.949,271.43,120.914,224.873,420.975,1195.968,187.421
68a9cd4737bac44f68cbe73c,C_8513,alive,2014,479.28,1881.871,98.397,152.863,43.532,29.24,368.153,2997.3285,2122.579,2589.802,767.092,54.466,240.708,391.662,-95.473,2122.579,1370.365,1969.716
68a9cd4637bac44f68cb8860,C_5497,failed,2008,48.71,389.427,88.341,-242.126,1.246,-332.89,20.237,4.5846,158.777,357.597,0.0,-330.467,-230.65,251.991,-326.78,158.777,260.109,400.903
68a9cd4637bac44f68cba6b7,C_6402,alive,1999,15.763,26.416,1.803,-5.158,0.796,-7.086,7.211,78.856,31.655,51.104,0.0,-6.961,5.239,3.171,-4.978,31.655,3.171,36.813
